,Title,Year,Author,PublicationType,CitationCount,URL
320465,Women in Surgery Events Alone do not Change Medical Student Perceptions of Gender Bias and Discrimination in Orthopaedic Surgery,2022,R. Hackney,['JournalArticle'],0,https://www.semanticscholar.org/paper/d46513aba352d7a6edcd2966c1ced10970155f1c
320466,Women in Surgery Events Alone do not Change Medical Student Perceptions of Gender Bias and Discrimination in Orthopaedic Surgery,2022,C. Scott,['JournalArticle'],0,https://www.semanticscholar.org/paper/d46513aba352d7a6edcd2966c1ced10970155f1c
320487,Gender Bias and Universal Substitution Adversarial Attacks on Grammatical Error Correction Systems for Automated Assessment,2022,M. Gales,['JournalArticle'],0,https://www.semanticscholar.org/paper/339b2816f991d16b8280eaf962aea2394a93b172
320604,Gender and age differences in the anticipated acceptance of automated vehicles: insights from a questionnaire study and potential for application,2022,M. Steinhauser,,0,https://www.semanticscholar.org/paper/acce762360330c45c38a651126858d5dc7de8e91
320605,Gender and age differences in the anticipated acceptance of automated vehicles: insights from a questionnaire study and potential for application,2022,A. Riener,,0,https://www.semanticscholar.org/paper/acce762360330c45c38a651126858d5dc7de8e91
320651,Understanding the gender gap in advanced practice nursing: A qualitative study.,2022,Y. Goh,['JournalArticle'],0,https://www.semanticscholar.org/paper/209da8cb8d9118fbbabb44169bd41c041a9cd86b
320709,Understanding Gender Bias: Differences in Tech Stereotypes According to the Socio-economic Background of Girls,2022,K. Vergara,"['JournalArticle', 'Book', 'Review']",0,https://www.semanticscholar.org/paper/9f1e4a4ce843b0e45c81df2d3c73808586d975d6
320747,Sex drive: Theoretical conceptualization and meta-analytic review of gender differences.,2022,David D. Loschelder,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/bc6bd43123cbab27696421d5500d93d89669fd4e
320948,Mental health and marginalization stress in transgender and gender diverse adults: Differences between urban and non-urban experiences.,2022,A. Ralston,,0,https://www.semanticscholar.org/paper/ecf04690d48088a5815cd74e23d1fcefcb8304ba
320949,Mental health and marginalization stress in transgender and gender diverse adults: Differences between urban and non-urban experiences.,2022,Natalie R. Holt,,0,https://www.semanticscholar.org/paper/ecf04690d48088a5815cd74e23d1fcefcb8304ba
320950,Mental health and marginalization stress in transgender and gender diverse adults: Differences between urban and non-urban experiences.,2022,Arthur R. Andrews,,0,https://www.semanticscholar.org/paper/ecf04690d48088a5815cd74e23d1fcefcb8304ba
320951,Mental health and marginalization stress in transgender and gender diverse adults: Differences between urban and non-urban experiences.,2022,T. Z. Huit,,0,https://www.semanticscholar.org/paper/ecf04690d48088a5815cd74e23d1fcefcb8304ba
320952,Mental health and marginalization stress in transgender and gender diverse adults: Differences between urban and non-urban experiences.,2022,Jae A. Puckett,,0,https://www.semanticscholar.org/paper/ecf04690d48088a5815cd74e23d1fcefcb8304ba
320954,Mental health and marginalization stress in transgender and gender diverse adults: Differences between urban and non-urban experiences.,2022,R. Mocarski,,0,https://www.semanticscholar.org/paper/ecf04690d48088a5815cd74e23d1fcefcb8304ba
320955,Mental health and marginalization stress in transgender and gender diverse adults: Differences between urban and non-urban experiences.,2022,D. Hope,,0,https://www.semanticscholar.org/paper/ecf04690d48088a5815cd74e23d1fcefcb8304ba
321015,Gender differences in sensitivity to provocation and hostile attribution bias toward ambiguous facial cues in violent offenders and community-based adults,2022,A. Zajenkowska,,0,https://www.semanticscholar.org/paper/09096850c466b304f99ad749df86cd28cfacec29
321017,Gender differences in sensitivity to provocation and hostile attribution bias toward ambiguous facial cues in violent offenders and community-based adults,2022,Nina A. Gehrer,,0,https://www.semanticscholar.org/paper/09096850c466b304f99ad749df86cd28cfacec29
321019,Gender differences in sensitivity to provocation and hostile attribution bias toward ambiguous facial cues in violent offenders and community-based adults,2022,C. Lawrence,,0,https://www.semanticscholar.org/paper/09096850c466b304f99ad749df86cd28cfacec29
321020,Gender differences in sensitivity to provocation and hostile attribution bias toward ambiguous facial cues in violent offenders and community-based adults,2022,M. Schoenenberg,,0,https://www.semanticscholar.org/paper/09096850c466b304f99ad749df86cd28cfacec29
321021,Gender differences in sensitivity to provocation and hostile attribution bias toward ambiguous facial cues in violent offenders and community-based adults,2022,A. Jusyte,,0,https://www.semanticscholar.org/paper/09096850c466b304f99ad749df86cd28cfacec29
321133,Gender Differences in E-Learning Self-Efficacy during Pandemic Covid-19,2022,F. Aulia,['Conference'],0,https://www.semanticscholar.org/paper/931a38a730c192e540bfddce1a935776139190da
321147,Work-Family Conflict and Mental Health among Low-Income Earners: Gender Differences,2022,S. Panatik,['Conference'],0,https://www.semanticscholar.org/paper/a6a40d90bce2545a705d9f3f343cccbf9a7aa43e
321255,"Do bibliometrics introduce gender, institutional or interdisciplinary biases into research evaluations?",2022,M. Thelwall,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/a9f6bd74a50c2d4e512709bb11e424bf86b636e3
321256,"Do bibliometrics introduce gender, institutional or interdisciplinary biases into research evaluations?",2022,K. Kousha,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/a9f6bd74a50c2d4e512709bb11e424bf86b636e3
321258,"Do bibliometrics introduce gender, institutional or interdisciplinary biases into research evaluations?",2022,E. Stuart,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/a9f6bd74a50c2d4e512709bb11e424bf86b636e3
321259,"Do bibliometrics introduce gender, institutional or interdisciplinary biases into research evaluations?",2022,M. Makita,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/a9f6bd74a50c2d4e512709bb11e424bf86b636e3
321261,"Do bibliometrics introduce gender, institutional or interdisciplinary biases into research evaluations?",2022,Jonathan M. Levitt,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/a9f6bd74a50c2d4e512709bb11e424bf86b636e3
321263,Open Research Online Impact of scaﬀolding and question structure on the gender gap,2022,H. Hedgeland,,0,https://www.semanticscholar.org/paper/e38a57dffa601644ebc446c7b6776d7e289a90d0
321264,Open Research Online Impact of scaﬀolding and question structure on the gender gap,2022,S. Jordan,,0,https://www.semanticscholar.org/paper/e38a57dffa601644ebc446c7b6776d7e289a90d0
321290,Gender biases in the training methods of affective computing: Redesign and validation of the Self-Assessment Manikin in measuring emotions via audiovisual clips,2022,L. Gutiérrez-Martín,['JournalArticle'],0,https://www.semanticscholar.org/paper/c8fcba57b43034abd0e0a5d95bf86c0b0a395f28
321301,Open Research Online Gendered STEM Workforce in the United Kingdom: The Role of Gender Bias in Job Advertising Other,2022,K. Hughes,,0,https://www.semanticscholar.org/paper/db2e8a5c81266f8b8e620d85073182e7cff713f7
321304,Investigating writing style as a contributor to gender gaps in science and technology,2022,E. Levitskaya,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/a80e0478b056f11218b9804152cc1bea5a1a2598
321306,Investigating writing style as a contributor to gender gaps in science and technology,2022,Russell J. Funk,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/a80e0478b056f11218b9804152cc1bea5a1a2598
321366,Equal Pay Policies and the Gender Wage Gap: A Compilation of Recent Research,2022,Laura K. Gee,,0,https://www.semanticscholar.org/paper/da07d0c6dda1c09bed54842352da6cb5ff1cb38d
321438,The Role of Participant Immigrant Background and Gender in Middle School Youth’s Responses to Actual and Hypothetical Experiences of Bias-Based Bullying,2022,L. Halgunseth,['JournalArticle'],0,https://www.semanticscholar.org/paper/94fb737a26fe60695cabdd4374c8eae35c1cb676
321617,Are Speeded Tests Unfair? Modelling the Impact of Time Limits on the Gender Gap in Mathematics,2022,J. Wicherts,,0,https://www.semanticscholar.org/paper/75f2981ee48da384b73f36e2e120ecde05a53c88
321618,Are Speeded Tests Unfair? Modelling the Impact of Time Limits on the Gender Gap in Mathematics,2022,P. Flore,,0,https://www.semanticscholar.org/paper/75f2981ee48da384b73f36e2e120ecde05a53c88
321620,Are Speeded Tests Unfair? Modelling the Impact of Time Limits on the Gender Gap in Mathematics,2022,J. Pietschnig,,0,https://www.semanticscholar.org/paper/75f2981ee48da384b73f36e2e120ecde05a53c88
321621,Are Speeded Tests Unfair? Modelling the Impact of Time Limits on the Gender Gap in Mathematics,2022,B. Verschuere,,0,https://www.semanticscholar.org/paper/75f2981ee48da384b73f36e2e120ecde05a53c88
321622,Are Speeded Tests Unfair? Modelling the Impact of Time Limits on the Gender Gap in Mathematics,2022,M. Voracek,,0,https://www.semanticscholar.org/paper/75f2981ee48da384b73f36e2e120ecde05a53c88
321973,Exploring the Impact of Gender Bias Mitigation Approaches on a Downstream Classification Task,2022,Nasim C. Sobhani,['JournalArticle'],0,https://www.semanticscholar.org/paper/698184a2dd04bc1bb153d250342fdaeed417cb9b
321981,Gender Bias and Central Bank Communication: Do Americans Trust Female Policy Makers?,2022,C. Bodea,,0,https://www.semanticscholar.org/paper/c44a44034e88da8f5a27dcfc14fbce08cb51c21b
321983,Gender Bias in Risk Management Reports Involving Physicians in Training - A Retrospective Qualitative Study.,2022,E. Andraska,['JournalArticle'],0,https://www.semanticscholar.org/paper/a6b83bdd140d1b02ede100f4a917cad41ab1735f
321984,Gender Bias in Risk Management Reports Involving Physicians in Training - A Retrospective Qualitative Study.,2022,A. Phillips,['JournalArticle'],0,https://www.semanticscholar.org/paper/a6b83bdd140d1b02ede100f4a917cad41ab1735f
321985,Gender Bias in Risk Management Reports Involving Physicians in Training - A Retrospective Qualitative Study.,2022,S. Asaadi,['JournalArticle'],0,https://www.semanticscholar.org/paper/a6b83bdd140d1b02ede100f4a917cad41ab1735f
321986,Gender Bias in Risk Management Reports Involving Physicians in Training - A Retrospective Qualitative Study.,2022,Lisa M. Painter,['JournalArticle'],0,https://www.semanticscholar.org/paper/a6b83bdd140d1b02ede100f4a917cad41ab1735f
321988,Gender Bias in Risk Management Reports Involving Physicians in Training - A Retrospective Qualitative Study.,2022,R. Chaer,['JournalArticle'],0,https://www.semanticscholar.org/paper/a6b83bdd140d1b02ede100f4a917cad41ab1735f
321989,Gender Bias in Risk Management Reports Involving Physicians in Training - A Retrospective Qualitative Study.,2022,Sara P. Myers,['JournalArticle'],0,https://www.semanticscholar.org/paper/a6b83bdd140d1b02ede100f4a917cad41ab1735f
322035,"Gender bias, board diversity, and firm value: Evidence from a natural experiment",2022,Edward R. Lawrence,,0,https://www.semanticscholar.org/paper/b9c0a1103be58dc26032ed08e325db5f77f778e7
322037,Racial and gender bias in self-reported needs when using a homelessness triaging tool,2022,Chamari I. Kithulgoda,,0,https://www.semanticscholar.org/paper/a5047e0a6777e7017a07ba86aaf4a2f4d939d3f0
322038,Racial and gender bias in self-reported needs when using a homelessness triaging tool,2022,R. Vaithianathan,,0,https://www.semanticscholar.org/paper/a5047e0a6777e7017a07ba86aaf4a2f4d939d3f0
322056,Gender Bias in Entrepreneurship: What is the Role of the Founders’ Entrepreneurial Background?,2022,S. Breschi,,0,https://www.semanticscholar.org/paper/8a8375d5714646aa407d20fdb7fb7b0566debd23
322057,Gender Bias in Entrepreneurship: What is the Role of the Founders’ Entrepreneurial Background?,2022,F. Malerba,,0,https://www.semanticscholar.org/paper/8a8375d5714646aa407d20fdb7fb7b0566debd23
322060,Reducing gender bias in household consumption data: Implications for food fortification policy,2022,H. Harris-Fry,,0,https://www.semanticscholar.org/paper/c094f6c2e03361266b89c25b908d6f551df85740
322063,Reducing gender bias in household consumption data: Implications for food fortification policy,2022,E. Katz,,0,https://www.semanticscholar.org/paper/c094f6c2e03361266b89c25b908d6f551df85740
322080,Bridging the Gap: A Qualitative Exploration of Male Surgeons’ Perspectives on Gender Bias,2022,Joyce H. Pang,,0,https://www.semanticscholar.org/paper/7babcb9639962a865fc800b68557becd4ddb91f4
322081,Bridging the Gap: A Qualitative Exploration of Male Surgeons’ Perspectives on Gender Bias,2022,Magdalena M. McWethy,,0,https://www.semanticscholar.org/paper/7babcb9639962a865fc800b68557becd4ddb91f4
322082,Bridging the Gap: A Qualitative Exploration of Male Surgeons’ Perspectives on Gender Bias,2022,H. R. Brakey,,0,https://www.semanticscholar.org/paper/7babcb9639962a865fc800b68557becd4ddb91f4
322083,Bridging the Gap: A Qualitative Exploration of Male Surgeons’ Perspectives on Gender Bias,2022,R. Williams-Karnesky,,0,https://www.semanticscholar.org/paper/7babcb9639962a865fc800b68557becd4ddb91f4
322084,Bridging the Gap: A Qualitative Exploration of Male Surgeons’ Perspectives on Gender Bias,2022,John C. Russell,,0,https://www.semanticscholar.org/paper/7babcb9639962a865fc800b68557becd4ddb91f4
322085,Bridging the Gap: A Qualitative Exploration of Male Surgeons’ Perspectives on Gender Bias,2022,Erica C. Bennett,,0,https://www.semanticscholar.org/paper/7babcb9639962a865fc800b68557becd4ddb91f4
322098,Death by a Thousand Cuts: The Impact of Gender Bias on Career Progression,2022,J. Bol,,0,https://www.semanticscholar.org/paper/1c12da08d067c8ac1f294b11733e971cf164d69a
322100,An Investigation into Gender Bias in the Evaluation of Orthopaedic Trainee Arthroscopic Skills.,2022,Charlotte P. Leape,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/203fd9823d2948584e76b45c3053f5784e5b1386
322103,An Investigation into Gender Bias in the Evaluation of Orthopaedic Trainee Arthroscopic Skills.,2022,Melissa A. Wright,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/203fd9823d2948584e76b45c3053f5784e5b1386
322104,An Investigation into Gender Bias in the Evaluation of Orthopaedic Trainee Arthroscopic Skills.,2022,A. Murthi,"['JournalArticle', 'Review']",0,https://www.semanticscholar.org/paper/203fd9823d2948584e76b45c3053f5784e5b1386
